Rule,technique ids
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER Perl webshell upload attempt""; flow:to_server,established; file_data; content:""GIF8"",depth 4; content:""a"",within 1,distance 1; content:""/usr/bin/perl"",distance 0,nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:49455; rev:2; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP Checkpoint Firewall-1 HTTP parsing format string vulnerability attempt""; flow:to_server,established; http_method; content:""HEAD""; http_uri; content:""|3A|/"",offset 11; pcre:""/^[^\x3a\x3f]{11,}\x3a\x2f/ims""; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-admin; sid:2381; rev:21; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET [25,587] ( msg:""MALWARE-CNC Win.Trojan.HawkEye Keylogger exfiltration attempt - clipboard and screenshot""; flow:to_server,established; flowbits:isset,hawk.lgr; content:""=0D=0AClipboard"",fast_pattern,nocase; content:""=0D=0AKeyboard"",nocase; metadata:impact_flag red,ruleset community; service:smtp; T1020; T1056; classtype:trojan-activity; sid:33222; rev:3; )",['T1020']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Microsoft Exchange Server remote code execution attempt""; flow:to_server,established; http_uri; content:""autodiscover.json"",fast_pattern,nocase; content:""Powershell"",distance 0,nocase; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; gid:1; sid:60642; rev:3; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 6666:6667 ( msg:""MALWARE-CNC Win.Trojan.IRCBrute.I variant outbound connection""; flow:to_server,established; content:""NICK|20 7B|"",depth 6,nocase; content:""|7D 0D 0A|"",within 32; pcre:""/^NICK\s\x7B\S{2,4}\x5C\S{2,6}\x5C\d{1,7}\x7D\x0D\x0A/im""; flowbits:set,trojan.ircbrute_i; flowbits:noalert; classtype:trojan-activity; sid:19036; rev:7; )",['T1571']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 8087 ( msg:""EXPLOIT-KIT Scanbox exploit kit exfiltration attempt""; flow:to_server,established; content:""projectid="",depth 10,nocase; content:""&seed="",within 40,nocase; content:""&ip="",within 40,nocase; content:""&referrer="",within 40,nocase; content:""&agent="",within 40,nocase; content:""&location="",within 250,nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:31859; rev:3; )",['T1020']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.CSBundle_Original outbound connection attempt""; flow:to_server,established; http_header; content:""Accept: */*|0D 0A|""; content:""Accept-Language: en-US|0D 0A|""; content:""Accept-Encoding: gzip, deflate|0D 0A|""; http_cookie; content:""display-culture=en|3B|check=true|3B|lbcs=0|3B|sess-id=""; content:""|3B|SIDCC=AN0-TY21iJHH32j2m|3B|FHBv3=B""; http_uri; pcre:""/(\/api2|\/en-us|\/gp|\/v1|\/v3|\/v4|\/wp-content|\/wp-includes)/i""; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:56603; rev:1; )",['T1043']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS Microsoft Windows Remote Desktop Client ActiveX clsid access""; flow:to_client,established; file_data; content:""4EB89FF4-7F78-4A0F-8B8D-2BF02E94E4B2"",nocase; pcre:""/(<object\s*[^>]*\s*id\s*=\s*(?P<m1>\x22|\x27|)(?P<id1>.+?)(?P=m1)(\s|>)[^>]*\s*classid\s*=\s*(?P<q1>\x22|\x27|)\s*clsid\s*\x3a\s*{?\s*4EB89FF4-7F78-4A0F-8B8D-2BF02E94E4B2\s*}?\s*(?P=q1)(\s|>).*(?P=id1)\s*\.\s*(MsRdpClientShell\.RdpFileContents)|<object\s*[^>]*\s*classid\s*=\s*(?P<q2>\x22|\x27|)\s*clsid\s*\x3a\s*{?\s*4EB89FF4-7F78-4A0F-8B8D-2BF02E94E4B2\s*}?\s*(?P=q2)(\s|>)[^>]*\s*id\s*=\s*(?P<m2>\x22|\x27|)(?P<id2>.+?)(?P=m2)(\s|>).*(?P=id2)\s*\.\s*(MsRdpClientShell\.RdpFileContents))\s*=/Ois""; metadata:policy max-detect-ips drop; service:http; classtype:attempted-user; sid:15861; rev:16; )",['T1021']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""OS-OTHER Bash CGI environment variable injection attempt""; flow:to_server,established; content:""%3D%28%29+%7B"",fast_pattern,nocase; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-admin; sid:31975; rev:6; )",['T1204']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP phpBB mod tag board sql injection attempt""; flow:to_server,established; http_uri; content:""tag_board.php"",fast_pattern,nocase; content:""action=delete"",nocase; content:""id="",nocase; pcre:""/tag_board\.php\x3F[^\r\n]*action=delete[^\r\n]*id=[^\r\n\x26]*(select|insert|delete)/ims""; metadata:policy max-detect-ips drop; service:http; classtype:web-application-attack; sid:15425; rev:14; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""OS-MOBILE Android User-Agent detected""; flow:to_server,established; http_header; content:""User-Agent|3A|""; content:""android"",distance 0,fast_pattern,nocase; pcre:""/^User-Agent\x3a[^\r\n]*android/i""; metadata:policy max-detect-ips drop,ruleset community; service:http; classtype:policy-violation; sid:25521; rev:4; )",['T1071']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS Oracle WebCenter Content CheckOutAndOpen.dll ActiveX control code execution ActiveX clsid access""; flow:to_client,established; file_data; content:""A200D7A4-CA91-4165-9885-AB618A39B3F0"",fast_pattern,nocase; content:"".coao|28|"",nocase; content:"".hta"",nocase; metadata:policy max-detect-ips drop; service:ftp-data,http,imap,pop3; classtype:attempted-user; sid:32103; rev:8; )",['T1218']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Php.Webshell.GReatPost outbound connection attempt""; flow:to_client,established; file_data; content:""<title>GRP WebShell"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60824; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""INDICATOR-OBFUSCATION HTTP header invalid entry evasion attempt""; flow:to_client,established; content:""HTTP/1.1 200"",depth 12,nocase; content:!"" "",within 1,nocase; content:!""|0D 0A|Server: RUI""; metadata:policy max-detect-ips drop; service:http; classtype:non-standard-protocol; sid:39320; rev:5; )",['T1027']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Osx.Keylogger.Elite variant outbound connection""; flow:to_server,established; http_uri; content:""/read-mip.php"",fast_pattern,nocase; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:41458; rev:3; )",['T1056']
"alert file ( msg:""MALWARE-OTHER Php.Webshell.HiddenShell transfer attempt""; file_data; content:""<?$"",depth 3; content:!""|0A|"",within 1000; content:""|3B|eval(gzuncompress(base64_decode("",fast_pattern,nocase; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop; classtype:trojan-activity; gid:1; sid:300357; rev:1; )",['T1505']
"alert tcp any $HTTP_PORTS -> any any ( msg:""INDICATOR-COMPROMISE Responder poisoner HTTP attack attempt""; flow:to_client,established; http_header; content:""X-Powered-By: ASP.NC0CD7B7802C76736E9B26FB19BEB2D36290B9FF9A46EDDA5ET|0D 0A|"",fast_pattern,nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:misc-attack; sid:50093; rev:1; )",['T1187']
"alert tcp any [1433,1434] -> any any ( msg:""INDICATOR-COMPROMISE Responder poisoner MSSQL attack attempt""; flow:to_client,established; content:""s|00|e|00|r|00|v|00|e|00|r|00|2|00|0|00|0|00|3|00|.|00|s|00|m|00|b|00|.|00|l|00|o|00|c|00|a|00|l|00|"",fast_pattern,nocase; content:""S|00|M|00|B|00|-|00|T|00|O|00|O|00|L|00|K|00|I|00|T""; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; classtype:misc-attack; sid:50101; rev:1; )",['T1187']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP BinTec Elmeg default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""YWRtaW46ZnVud2Vyaw=="",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:37380; rev:3; )",['T1078']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Cobalt Strike beacon outbound connection attempt""; flow:to_server,established; content:""{|22|locale|22 3A 22|en|22|,|22|channel|22 3A 22|prod|22|,|22|addon|22 3A 22|"",fast_pattern,nocase; pcre:""/^POST\s(?:\/track|\/api\/v1\/survey\/embed|\/svc\/weather\/v2)/""; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:http; classtype:attempted-user; sid:56616; rev:1; )",['T1102']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Php.Webshell.Cybershell outbound connection attempt""; flow:to_client,established; file_data; content:""<center>.:Cyber Shell (v 1.0):.<br>"",fast_pattern,nocase; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60301; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Careto plugin download""; flow:to_server,established; http_uri; content:""/m/f_l_addon.xpi"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; T1176; classtype:trojan-activity; sid:29791; rev:4; )",['T1176']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.GateKeylogger outbound connection""; flow:to_server,established; http_uri; content:""/News/gate.php"",fast_pattern,nocase; http_client_body; content:""="",depth 4; http_header; content:""User-Agent|3A 20|""; pcre:""/User-Agent\x3a\x20[A-F0-9]{32}\x0d\x0a/""; metadata:impact_flag red,ruleset community; service:http; T1056; classtype:trojan-activity; sid:38558; rev:3; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""POLICY-OTHER Arris VAP2500 default credentials authentication attempt""; flow:to_server,established; http_uri; content:""/login.php""; pkt_data; content:""user=SuperATT"",fast_pattern,nocase; content:""pwd=""; pcre:""/pwd=DC(\x21|%21)94(\x40|%40)B3/i""; service:http; classtype:policy-violation; sid:47070; rev:4; )",['T1078']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Win.Trojan.Retefe variant malicious certificate installation page""; flow:to_client,established; file_data; content:""icanhazip.com"",fast_pattern,nocase; content:""powershell"",nocase; content:""-Exec"",within 35,nocase; content:""Sleep"",nocase; content:""taskkill"",within 35,nocase; content:""iexplore"",within 35,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:ftp-data,http,imap,pop3; classtype:trojan-activity; sid:39755; rev:3; )",['T1059']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Dropper variant outbound connection""; flow:to_server,established; http_uri; bufferlen:19; content:""/FileToDownload.exe"",fast_pattern,nocase; http_header; content:""Host: dl.dropbox.com|0D 0A|""; content:!""Accept""; content:!""User-Agent""; metadata:impact_flag red,ruleset community; service:http; T1102; classtype:trojan-activity; sid:29261; rev:3; )",['T1102']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC JSP.Webshell.JSP2Shell inbound connection""; flow:to_server,established; http_uri; content:"".jsp?path="",fast_pattern,nocase; content:""&editfile"",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:61158; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER ASP webshell upload attempt""; flow:to_server,established; file_data; content:""GIF8"",depth 4; content:""a"",within 1,distance 1; content:""<%"",distance 0; content:""language"",within 25,nocase; content:""%>"",within 35; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:49449; rev:2; )",['T1190']
"alert tcp $HOME_NET 868 <> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger ab system spy runtime detection - information exchange""; flow:established; flowbits:isset,ABSystemSpy_Inforetrieve4; content:""chkCtr"",depth 6; classtype:successful-recon-limited; sid:7169; rev:9; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-BACKDOOR Perl.Backdoor.SLIGHTPULSE variant inbound cnc connection""; flow:to_server,established; http_uri; content:""/meeting_testjs.cgi"",fast_pattern,nocase; http_method; content:""POST""; http_client_body; pcre:""/(^|&)(name|img|cert)=/im""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:57468; rev:1; )",['T1071']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Apple iTunes Connect HTTP response phishing attempt""; flow:to_client,established; file_data; content:""<!-- PHOEN!X -->"",fast_pattern,nocase; content:""apass""; content:""submit.x"",within 100; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:36338; rev:3; )",['T1566']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER Apache Log4j logging remote code execution attempt""; flow:to_server,established; http_uri; content:""${lower:"",fast_pattern,nocase; pcre:""/\x24{(\x24{(upper|lower):j}|j)(\x24{(upper|lower):n}|n)(\x24{(upper|lower):d}|d)(\x24{(upper|lower):i}|i)(\x24{(upper|lower)::}|:)/i""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; sid:58725; rev:5; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Rockwell Automation default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""YWRtaW5pc3RyYXRvcjptbDE0MDA="",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:37389; rev:3; )",['T1078']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 21 ( msg:""MALWARE-OTHER Keylogger Monitor.win32.perflogger""; flow:to_server,established; flowbits:isset,w32.perflogger; content:""MKD"",nocase; pcre:""/MKD\s+\d{4}\x2d(\d{2}\x2d){4}/i""; metadata:policy max-detect-ips drop; service:ftp; classtype:trojan-activity; sid:19393; rev:6; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger spy lantern keylogger runtime detection""; flow:to_server,established; flowbits:isset,LanternKeylogger; content:""filename="",nocase; content:"".ltr"",distance 0,nocase; pcre:""/filename=\x22[^\r\n]*\x2Eltr\x22/ims""; service:smtp; classtype:successful-recon-limited; sid:7597; rev:9; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""POLICY-OTHER CA ARCserve Axis2 default credential login attempt""; flow:to_server,established; http_uri; content:""/axis2-admin/login"",fast_pattern,nocase; http_client_body; content:""userName=admin"",nocase; content:""password="",nocase; pcre:""/password=(admin|axis2)/i""; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:default-login-attempt; sid:18985; rev:15; )",['T1078']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Digi default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""dXNlcm5hbWU6cGFzc3dvcmQ="",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:37383; rev:3; )",['T1078']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-BACKDOOR Perl.Backdoor.PULSECHECK variant cnc connection""; flow:to_server,established; http_uri; content:""/secid_canceltoken.cgi"",fast_pattern,nocase; http_header; content:""X-CMD|3A|"",nocase; content:""X-KEY|3A|"",nocase; http_method; content:""POST""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:57461; rev:1; )",['T1071']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Windows Management Instrumentation manipulation attempt""; flow:to_client,established; flowbits:isset,file.exe; content:""wmic"",fast_pattern; pcre:""/wmic(\.exe)?\s+/i""; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop; classtype:trojan-activity; sid:49570; rev:1; )",['T1047']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""INDICATOR-OBFUSCATION String.fromCharCode with multiple encoding types detected""; flow:to_client,established; file_data; content:""String.fromCharCode"",fast_pattern,nocase; pcre:""/String\x2efromCharCode\s*\x28[^\x29]*0x[0-9a-f]{2}\s*,[^\x29]*,\s*0[0-7]{1,3}\s*,[^\x29]*,\s*[1-9][0-9]{0,2}\s*,/ims""; metadata:policy max-detect-ips drop; service:http; classtype:policy-violation; sid:19884; rev:10; )",['T1027']
"alert tcp $HOME_NET [21,25,443,465,636,992,993,995,2484] -> $EXTERNAL_NET any ( msg:""SERVER-OTHER OpenSSL TLSv1.1 large heartbeat response - possible ssl heartbleed attempt""; flow:to_client,established; content:""|16 03 02|""; byte_jump:2,0,relative; content:""|18 03 02|"",within 3,fast_pattern; byte_test:2,>,128,0,relative; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ssl; classtype:attempted-recon; sid:30781; rev:5; )",['T1123']
